id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved
2394,Chipotle,33599 Aurora Road,Cleveland,OH,False,False,"When you enter, you're in line, but if you go off to the right and bypass the line and the counter you'll be in the eating area.  Bathrooms are on the left wall if you're standing in the center of the room facing the same direction as the counter.","I don't think they'd really care if you just slid in to use the restroom, especially if it's busy.  Buy a drink if you're worried.",41.4244084,-81.5280085,2014-02-02T20:52:24.274Z,2014-02-02T20:52:24.274Z,1,0,US,False,2394,True
2395,Chipotle Mexican Restaurant,4015 Richmond Road,Cleveland,OH,False,False,It's to the left of the counter and the line when you come in.,"Open 11AM to 10 PM.If it's busy, no one will even notice if you come in to use the bathroom and leave.  Otherwise, just buy a drink.",41.4300404,-81.4943699,2014-02-02T20:52:24.389Z,2014-02-02T20:52:24.389Z,3,2,US,False,2395,True
4771,Phoenix Coffee,2287 Lee Road,Cleveland ,OH,True,True,On the side of the shop opposite the street. ,"The baristas there are some of the sweetest people you'll meet, I'd honestly be shocked if they told you off for using the bathroom without buying something. They won't care. They do make awesome coffee though. ",41.497376,-81.564896,2014-02-10T05:28:35.044Z,2014-02-10T05:28:35.044Z,1,2,USA,False,4771,True
4980,Louis Stokes V.A. Medical Center,10701 East Boulevard,"Cleveland, OH",Ohio,True,True,"There are both stall type and Unisex. Usually located along main hallways. 

This is a federal hospital run for military vets but it is public. There are restrooms on second floor across the new pedestrian bridge. Go back by the elevators and turn left-you'll see the signs. Ladies to the right, men to the left.","Here's what most non-veteran transgenders are missing-http://www.cristanwilliams.com/b/wp-content/uploads/2013/02/VHADirective2013.pdf

The V.A. has issued directives for its employees detailing 
how transgender vets are to be treated, respected and cared for. V.A. security isn't going to question your presence as long as you are respectful so use our facilities. Hugs.  
",41.5137191,-81.6138268,2014-02-15T16:21:54.762Z,2014-02-15T16:21:54.762Z,1,0,U.S.,False,4980,True
5173,Liquid Planet,12413 Cedar Rd,Cleveland,OH,True,True,"Back of the building, there are two gender neutral single stalls.","I can't say for sure whether or not you have to be a paying customer. Their sides are like a dollar though, so in the event that they play that card...",41.501285,-81.593665,2014-03-06T18:51:50.988Z,2014-03-06T18:51:50.988Z,1,0,United States,False,5173,True
6144,Phoenix Coffee,1793 Coventry Road,Cleveland Heights,OH,False,False,,,41.5107611,-81.5797729,2014-07-19T03:23:30.089Z,2014-07-19T03:23:30.089Z,1,1,United States,False,6144,True
6145,Algebra Tea House,2136 Murray Hill Road,Cleveland,Ohio,False,False,In the back,,41.505306,-81.599715,2014-07-19T03:25:28.132Z,2014-07-19T03:25:28.132Z,1,0,United States,False,6145,True
6166,Tinkham Veale University Center,11038 Bellflower Rd,Cleveland,OH,True,True,"Located in the part of the building closest to Bellflower Road (it's marked the ""Linsalata Entrance""), just past the gendered bathrooms","Building is open to the public (also, this restroom is conveniently located around the corner from Case Western Reserve University's LGBT Center!)",41.5085721,-81.6097942,2014-07-23T16:32:45.861Z,2014-07-23T16:32:45.861Z,1,2,United States,False,6166,True
6176,Wolstein Hall,11318 Bellflower Road,Cleveland,Ohio,True,True,"There is one gender inclusive restroom located on each of the building's three floors.  If entering the building from the main entrance, turn left to use the side stairwell.  All three restrooms are located along this stairwell.",CWRU associated,41.5106321,-81.6059017,2014-07-30T03:03:48.791Z,2014-07-30T03:03:48.791Z,1,0,United States,False,6176,True
17023,Sears Building,2083 Martin Luther King Jr. Drive,Cleveland,Ohio,True,True,"From the main entrance on the quad, located in the hallway behind the cafeteria to the right of the entrance (directly before the ramp leading to Wickenden Building, and next to the elevator).",,41.5027602,-81.6082156,2015-04-03T21:15:42.488Z,2015-04-03T21:15:42.488Z,0,1,US,False,17023,True
17342,Liquid Planet,11002 Clifton Blvd,Cleveland,OH,True,True,One floor. 2 gender neutral bathrooms,,41.4864552,-81.7610512,2015-05-04T16:22:11.220Z,2015-05-04T16:22:11.220Z,0,1,US,False,17342,True
18789,Tabletop Board Game Café,1810 W 25th St,Cleveland,OH,True,True,,,41.486324,-81.7055029,2015-09-20T01:18:46.293Z,2015-09-20T01:18:46.293Z,0,0,US,False,18789,True
19657,Superelectric pinball parlor,Corner of Detroit and W. 65th,Cleveland,Ohio,False,True,,,41.4840468,-81.7302928,2015-12-20T20:19:54.460Z,2015-12-20T20:19:54.460Z,0,0,US,False,19657,True
19809,Tabletop Board Game Cafe,1810 W. 25TH,Cleveland,Ohio,True,True,Past the counter on your left,,41.486324,-81.7055029,2016-01-12T22:31:09.861Z,2016-01-12T22:31:09.861Z,0,1,US,False,19809,True
19836,Lilly's Handmade Chocolates ,761 Starkweather Ave,Cleveland,OH,True,True,,,41.4773645,-81.6823741,2016-01-16T21:12:45.755Z,2016-01-16T21:12:45.755Z,0,0,US,False,19836,True
19896,Platform Beer Co.,4125 Lorain Ave,Cleveland,OH,False,True,,,41.4798638,-81.7139787,2016-01-22T02:34:45.168Z,2016-01-22T02:34:45.168Z,0,0,US,False,19896,True
20129,Tabletop Board Game Cafe,1810 W 25th St,Cleveland,OH,False,True,Either single-stall bathroom in back of cafe,Marked gender neutral,41.486324,-81.7055029,2016-02-01T18:02:28.081Z,2016-02-01T18:02:28.081Z,0,2,US,False,20129,True
20130,Liquid Planet Smoothies,11002 Clifton Blvd,Cleveland,OH,False,True,"Come in back door (from parking lot) to use bathrooms without needing to pass counter (not necessary, but useful)",Two gender neutral single-stall bathrooms. Employees don't care,41.4864384,-81.7610637,2016-02-01T18:06:51.276Z,2016-02-01T18:06:51.276Z,0,1,US,False,20130,True
20131,Target,3100 W 117th St,Cleveland,OH,False,True,,,41.468446,-81.7717937,2016-02-01T18:09:58.992Z,2016-02-01T18:09:58.992Z,0,1,US,False,20131,True
22192,Ocoee Middle School,2212-2256 N Ocoee St,Cleveland,Tennessee,False,False,There are two sets of gendered single stall bathrooms. One is in the music hall and the other near the Tech lab.,"Not exactly a Trans positive place, but no one makes a if deal out of the single stall restrooms.",35.1741918,-84.8686029,2016-05-20T19:06:22.544Z,2016-05-20T19:06:22.544Z,0,0,US,False,22192,True
23152,Six Shooter Coffee,16021 Waterloo Road,Cleveland,OH,False,True,,,41.57135,-81.568506,2016-06-15T16:16:42.899Z,2016-06-15T16:16:42.899Z,0,0,US,False,23152,True
23230,Dewey's Coffee House,13201 Shaker Square,Cleveland,OH,True,True,Head back and to the right into the little hallway,"There are no signs about it, but they'd probably prefer you be a customer.",41.4846805,-81.5899745,2016-06-16T01:17:28.141Z,2016-06-16T01:17:28.141Z,0,0,US,False,23230,True
23603,My Friends Restaurant,11616 Detroit Ave,Cleveland ,Ohio ,True,False,,,41.4835715,-81.7679111,2016-06-26T04:03:29.428Z,2016-06-26T04:03:29.428Z,0,0,US,False,23603,True
24714,Mitchell's Ice Cream,1867 W 25th St,Cleveland,Ohio,True,False,To the right down the hallway in the back.,No purchase required to use restrooms. Restrooms are single-person rooms.,41.4858619,-81.7044899,2016-08-14T23:56:52.792Z,2016-08-14T23:56:52.792Z,0,0,US,False,24714,True
24981,Picadilly Artisan Creamery,11607 Euclid Ave,Cleveland,Ohio,True,True,"In the back, to the left",,41.5109019,-81.6033302,2016-08-26T01:06:11.158Z,2016-08-26T01:06:11.158Z,0,1,US,False,24981,True
25417,Sweet Moses,6800 Detroit Ave,Cleveland,Ohio,True,False,,"Two, single person gendered bathrooms; I've never had a problem here, and my friends and I come regularly. ",41.483833,-81.7318977,2016-09-09T06:09:15.639Z,2016-09-09T06:09:15.639Z,0,0,US,False,25417,True
25470,Tinkham Veale University Center,11038 Bellflower Rd,Cleveland,OH,True,True,"One single stall gender neutral restaurant on each of the two floors. The building is essentially a long hallway, and the restrooms are fairly easy to find.",,41.5080984,-81.6087304,2016-09-12T17:39:14.350Z,2020-04-14T21:14:36.543Z,0,1,US,False,25470,True
25876,Starbucks,12405 cedar road,Cleveland heights,Ohio,True,True,,,41.5013002,-81.5940686,2016-10-20T18:48:51.262Z,2016-10-20T18:48:51.262Z,0,0,US,False,25876,True
25880,Piccadilly Artisan Yogurt,1767 Coventry Rd,Cleveland Heights,OH,True,True,"In the back, to the right.",For customers only,41.5114958,-81.5797939,2016-10-21T01:59:05.640Z,2016-10-21T01:59:05.640Z,0,1,US,False,25880,True
26388,Kelvin Smith Library,10900 Euclid Ave,Cleveland,OH,False,True,"First floor, behind the elevators",CWRU ID or other photo ID required to enter the building.,41.5074022,-81.6083276,2016-11-11T23:06:40.629Z,2016-11-11T23:06:40.629Z,0,1,US,False,26388,True
26998,Clark Hall,11130 Bellflower Road,Cleveland,OH,False,False,"One, located on the 3rd floor",,41.5089519,-81.6074953,2016-12-06T21:14:01.571Z,2016-12-06T21:14:01.571Z,0,0,US,False,26998,True
26999,Guilford House,11112 Bellflower Road,Cleveland,OH,False,True,"One, located in the basement",,41.5085984,-81.6081984,2016-12-06T21:23:52.547Z,2016-12-06T21:23:52.547Z,0,0,US,False,26999,True
27000,Glaser House,10900 Euclid Ave,Cleveland,OH,False,True,"One, located on the 1st floor",Available to CWRU students living in the Residential halls.,41.5074022,-81.6083276,2016-12-06T21:34:09.494Z,2016-12-06T21:34:09.494Z,0,0,US,False,27000,True
27001,Haydn Hall,11119 Bellflower Road,Cleveland,OH,False,True,"One, located in the basement
One, located on the 1st floor in the music library",,41.5099586,-81.6080379,2016-12-06T21:39:17.135Z,2016-12-06T21:39:17.135Z,0,0,US,False,27001,True
27002,Mandel School of Applied Social Sciences,11235 Bellflower Road,Cleveland,OH,False,True,"Three, located on floors 1, 2, and 3 of the west wing Mandel building",,41.510681,-81.6072471,2016-12-06T21:41:22.262Z,2016-12-06T21:41:22.262Z,0,0,US,False,27002,True
27003,Alumni House,11310 Juniper Road,Cleveland,OH,False,True,"Two to each of the three floors
One, located in the basement ",,41.511702,-81.6069359,2016-12-06T21:42:50.912Z,2016-12-06T21:42:50.912Z,0,0,US,False,27003,True
27004,Bellflower Hall,11427 Bellflower Road,Cleveland,OH,False,True,"One, located on the 1st floor near the exit stairway
One, located on the 2nd floor near the exit stairway",,41.5119518,-81.6052548,2016-12-06T21:44:26.194Z,2016-12-06T21:44:26.194Z,0,0,US,False,27004,True
27005,Thwing Center,11111 Euclid Ave,Cleveland,OH,False,True,"Two, located on the 1st floor of Thwing West",,41.5074022,-81.6083276,2016-12-06T21:47:11.548Z,2016-12-06T21:47:11.548Z,0,0,US,False,27005,True
27006,Storrs House,10900 Euclid Ave,Cleveland,OH,False,True,"One, located on the 1st floor",Available to CWRU students living in the North Residential housing.,41.5074022,-81.6083276,2016-12-06T21:59:45.704Z,2016-12-06T21:59:45.704Z,0,0,US,False,27006,True
27007,Wolstein Hall,11318 Bellflower Road,Cleveland,OH,False,True,"One, located on the 1st floor at the side stairway
One, located on the 2nd floor at the side stairway
One, located on the 3rd floor at the side stairway",,41.5106532,-81.6059505,2016-12-06T22:01:52.823Z,2016-12-06T22:01:52.823Z,0,0,US,False,27007,True
27013,Tinkham Veale Univeristy Center,11038 Bellflower Rd,Cleveland,Ohio,True,True,Two gender-neutral bathrooms on 1st and 2nd floors at the Bellflower end of the building.,Open to the public.,41.508117,-81.6086729,2016-12-07T15:35:02.771Z,2016-12-07T15:35:02.771Z,0,0,US,False,27013,True
